,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,trig,timestamp
6290,135725.738,91649.573,13456.51,-17129.997,25032.479,-10381.312,-19252.049,-10880.539,22326.554,19015.188,-44800.116,-39856.133,3012.479,-15929.239,9870.24,-5111.464,0.0,50.322999999974854
6291,135737.853,91629.546,13446.318,-17147.387,25017.928,-10393.852,-18938.208,-10886.596,22339.093,19020.91,-44783.665,-39834.363,3026.471,-15914.666,9864.495,-5110.793,0.0,50.33100000000559
6292,135772.23,91655.317,13449.067,-17136.546,25018.598,-10386.14,-19187.341,-10905.684,22328.387,19023.324,-44801.792,-39858.704,3009.841,-15925.685,9871.447,-5120.338,0.0,50.338999999978114
6293,135767.089,91641.839,13447.614,-17144.414,25008.696,-10395.841,-19014.741,-10900.298,22311.288,18992.881,-44794.393,-39855.15,2996.184,-15943.835,9864.898,-5105.876,0.0,50.34700000000885
6294,135780.79,91650.02,13442.987,-17141.307,25009.121,-10392.131,-19117.894,-10918.537,22321.503,19044.133,-44801.345,-39862.95,3006.667,-15920.723,9870.284,-5112.649,0.0,50.35499999998137
6295,135764.541,91636.274,13441.244,-17153.556,25005.344,-10398.456,-19091.944,-10916.123,22299.352,18979.313,-44798.037,-39864.917,2980.963,-15969.427,9865.412,-5105.921,0.0,50.3629999999539
6296,135786.088,91655.072,13444.239,-17142.581,25011.893,-10390.745,-19040.982,-10916.391,22327.292,19051.956,-44812.99,-39874.216,3005.058,-15923.986,9862.126,-5120.204,0.0,50.37099999998463
6297,135779.807,91647.137,13447.122,-17146.694,25012.206,-10390.499,-19164.944,-10900.208,22309.746,18975.826,-44797.031,-39848.444,2984.204,-15963.929,9867.155,-5102.322,0.0,50.37899999995716
6298,135779.069,91641.526,13438.875,-17153.98,25001.074,-10406.436,-18959.353,-10906.601,22334.735,19067.558,-44814.644,-39860.827,3018.447,-15901.21,9861.746,-5113.654,0.0,50.38699999998789
6299,135803.813,91641.593,13451.19,-17150.65,25007.154,-10404.446,-19243.466,-10883.4,22303.062,18959.845,-44789.856,-39844.264,2987.601,-15962.543,9864.473,-5113.364,0.0,50.39499999996042
6300,135828.936,91652.211,13451.503,-17147.23,25010.552,-10402.681,-18898.981,-10889.323,22335.674,19065.904,-44810.263,-39858.234,3026.985,-15884.602,9857.477,-5116.65,0.0,50.40299999999115
6301,135836.759,91658.983,13462.478,-17137.328,25024.097,-10390.588,-19301.961,-10872.917,22313.411,18962.639,-44782.86,-39833.401,2995.625,-15953.893,9860.986,-5117.722,0.0,50.41099999996368
6302,135832.244,91658.67,13454.051,-17141.486,25015.089,-10398.143,-18827.567,-10897.191,22347.632,19076.856,-44808.855,-39846.768,3033.065,-15881.049,9864.16,-5116.918,0.0,50.41899999999441
6303,135840.402,91678.72,13469.742,-17119.827,25033.909,-10383.816,-19334.348,-10894.576,22314.998,18962.751,-44795.556,-39830.205,2983.243,-15968.377,9865.479,-5107.374,0.0,50.42699999996694
6304,135833.294,91670.606,13460.31,-17131.025,25018.173,-10398.479,-18774.236,-10916.614,22352.549,19086.892,-44819.114,-39843.437,3026.18,-15890.123,9876.498,-5108.938,0.0,50.43499999999767
6305,135868.208,91682.654,13478.191,-17109.098,25035.787,-10388.398,-19353.772,-10902.935,22318.91,18977.48,-44801.792,-39832.016,2986.126,-15971.975,9867.803,-5107.552,0.0,50.4429999999702
6306,135864.721,91678.809,13480.628,-17112.049,25033.551,-10391.997,-18755.572,-10903.494,22355.053,19083.204,-44818.131,-39833.759,3035.747,-15890.526,9860.137,-5105.273,0.0,50.45100000000093
6307,135864.207,91684.643,13482.662,-17106.662,25039.318,-10393.248,-19365.104,-10897.347,22330.175,18985.393,-44798.439,-39813.106,3005.55,-15955.39,9858.259,-5107.508,0.0,50.45899999997346
6308,135862.665,91670.226,13475.844,-17118.352,25033.551,-10399.44,-18760.221,-10886.507,22355.947,19076.588,-44813.012,-39822.047,3049.538,-15881.339,9870.106,-5107.798,0.0,50.46700000000419
6309,135873.841,91674.562,13473.587,-17113.524,25032.903,-10397.808,-19341.903,-10878.147,22337.976,18994.2,-44789.968,-39800.991,3029.466,-15928.054,9868.988,-5109.586,0.0,50.47499999997672
6310,135836.848,91646.176,13463.529,-17130.466,25018.442,-10416.002,-18791.402,-10859.26,22356.304,19064.406,-44798.081,-39801.304,3066.771,-15863.502,9860.383,-5110.615,0.0,50.48300000000745
6311,135848.605,91660.034,13469.832,-17121.414,25024.164,-10414.527,-19330.124,-10844.552,22339.496,19005.8,-44781.854,-39791.447,3049.203,-15900.875,9860.338,-5114.794,0.0,50.49099999997998
6312,135841.386,91641.124,13463.774,-17139.586,25013.301,-10428.519,-18847.527,-10841.445,22357.757,19056.315,-44774.277,-39785.658,3080.629,-15853.042,9858.684,-5115.286,0.0,50.4989999999525
6313,135857.233,91673.311,13478.035,-17117.815,25029.886,-10416.695,-19291.791,-10845.737,22344.19,19017.803,-44774.344,-39787.58,3055.528,-15890.012,9854.862,-5120.047,0.0,50.506999999983236
6314,135859.133,91653.172,13469.049,-17130.98,25016.922,-10427.893,-18906.491,-10852.644,22352.415,19035.841,-44770.097,-39781.836,3067.151,-15872.153,9858.215,-5117.678,0.0,50.51499999995576
6315,135873.081,91665.957,13471.955,-17118.173,25024.41,-10413.521,-19219.237,-10874.191,22341.999,19032.086,-44786.28,-39796.767,3048.532,-15893.074,9861.813,-5115.04,0.0,50.522999999986496
6316,135831.931,91659.14,13475.196,-17125.996,25024.857,-10416.829,-18960.18,-10873.855,22343.407,19027.325,-44784.045,-39793.995,3046.587,-15898.326,9865.479,-5115.51,0.0,50.53099999995902
6317,135858.731,91688.152,13485.389,-17101.498,25041.576,-10397.562,-19147.153,-10880.606,22351.32,19054.37,-44808.497,-39814.469,3039.346,-15892.56,9868.832,-5120.829,0.0,50.538999999989755
6318,135849.03,91674.182,13485.076,-17116.519,25035.228,-10404.134,-19029.515,-10873.319,22343.497,19016.06,-44793.499,-39801.863,3035.747,-15910.195,9865.389,-5107.374,0.0,50.54699999996228
6319,135848.471,91691.907,13483.556,-17108.606,25038.469,-10398.434,-19063.177,-10884.83,22353.868,19066.06,-44811.314,-39821.443,3047.727,-15883.239,9858.192,-5117.208,0.0,50.554999999993015
6320,135833.026,91676.842,13479.421,-17119.156,25031.406,-10410.861,-19103.075,-10872.626,22340.837,18998.178,-44792.024,-39806.11,3036.708,-15920.499,9871.156,-5108.335,0.0,50.56299999996554
6321,135844.426,91685.381,13477.208,-17115.29,25033.35,-10406.503,-18974.217,-10876.739,22361.691,19080.231,-44812.7,-39825.109,3065.899,-15872.533,9865.367,-5113.61,0.0,50.570999999996275
6322,135844.895,91679.189,13476.873,-17121.772,25031.406,-10408.291,-19172.902,-10848.486,22344.748,18999.855,-44780.357,-39804.702,3050.633,-15919.65,9869.927,-5108.603,0.0,50.5789999999688
6323,135856.25,91678.541,13471.329,-17119.648,25029.707,-10405.743,-18901.887,-10837.4,22372.71,19099.923,-44797.657,-39813.397,3096.231,-15843.364,9861.031,-5118.237,0.0,50.586999999999534
6324,135825.427,91685.313,13475.286,-17115.938,25028.902,-10400.691,-19243.511,-10819.228,22340.189,18993.127,-44768.734,-39785.993,3067.889,-15899.265,9866.932,-5108.514,0.0,50.59499999997206
6325,135818.721,91683.749,13470.815,-17120.542,25025.46,-10411.241,-18845.091,-10845.737,22364.664,19096.459,-44792.114,-39799.874,3094.174,-15826.533,9862.439,-5113.364,0.0,50.603000000002794
6326,135836.781,91691.93,13473.699,-17121.436,25030.489,-10412.739,-19300.329,-10853.806,22332.768,18988.187,-44769.561,-39786.53,3041.759,-15909.681,9855.108,-5112.626,0.0,50.61099999997532
6327,135844.761,91688.42,13469.027,-17124.543,25021.482,-10418.819,-18798.242,-10884.607,22358.07,19096.146,-44806.352,-39809.262,3055.931,-15848.214,9862.037,-5114.906,0.0,50.619000000006054
6328,135838.19,91696.869,13479.376,-17116.675,25026.511,-10407.307,-19358.444,-10888.652,22319.178,18978.553,-44789.253,-39797.192,3004.298,-15940.08,9871.268,-5113.722,0.0,50.62699999997858
6329,135851.221,91706.771,13484.293,-17110.73,25028.88,-10394.835,-18783.333,-10889.546,22354.762,19085.35,-44807.916,-39808.815,3048.465,-15866.095,9861.388,-5121.209,0.0,50.63500000000931
6330,135874.802,91721.3,13494.62,-17095.642,25045.42,-10386.342,-19369.463,-10877.678,22337.372,18994.624,-44782.212,-39792.833,3019.251,-15931.34,9863.467,-5111.062,0.0,50.64299999998184
6331,135868.275,91699.842,13479.577,-17119.715,25026.578,-10410.526,-18766.748,-10887.378,22368.598,19092.525,-44800.786,-39809.843,3059.261,-15863.212,9862.975,-5111.978,0.0,50.650999999954365
6332,135881.798,91709.386,13471.888,-17120.117,25021.951,-10416.069,-19358.734,-10882.439,22324.319,18979.805,-44797.791,-39823.745,3013.708,-15950.965,9857.522,-5111.352,0.0,50.6589999999851
6333,135883.586,91687.571,13459.17,-17144.615,25000.784,-10437.728,-18780.025,-10878.527,22351.409,19069.145,-44800.652,-39825.355,3058.568,-15880.356,9860.137,-5110.682,0.0,50.666999999957625
6334,135910.497,91699.239,13468.938,-17132.165,25012.206,-10426.798,-19357.795,-10865.384,22325.861,18989.93,-44791.532,-39828.506,3031.12,-15937.241,9858.371,-5121.902,0.0,50.67499999998836
6335,135905.558,91686.297,13460.109,-17151.656,25002.125,-10431.85,-18830.987,-10853.806,22354.494,19055.801,-44787.8,-39820.437,3069.565,-15875.639,9859.153,-5119.175,0.0,50.682999999960884
6336,135944.405,91708.828,13472.492,-17133.059,25020.833,-10424.384,-19318.747,-10838.942,22344.145,19009.063,-44776.199,-39819.968,3056.02,-15910.039,9851.107,-5120.472,0.0,50.69099999999162
6337,135935.911,91698.188,13472.603,-17138.625,25019.38,-10431.738,-18878.775,-10820.39,22361.87,19047.24,-44771.483,-39808.055,3089.413,-15867.079,9858.304,-5118.997,0.0,50.698999999964144
6338,135963.18,91724.697,13478.705,-17122.286,25028.88,-10419.981,-19266.98,-10829.286,22358.405,19035.237,-44771.885,-39800.969,3082.216,-15878.836,9857.41,-5128.161,0.0,50.70699999999488
6339,135951.714,91709.923,13474.235,-17134.534,25018.33,-10428.475,-18931.324,-10848.084,22355.432,19032.823,-44778.278,-39803.763,3076.226,-15882.814,9857.902,-5114.638,0.0,50.714999999967404
6340,135977.351,91740.589,13485.076,-17113.881,25035.653,-10404.581,-19175.897,-10869.184,22355.79,19045.989,-44790.705,-39812.234,3059.417,-15894.504,9863.199,-5122.327,0.0,50.72299999999814
6341,135971.026,91737.751,13484.919,-17115.602,25034.893,-10401.407,-18983.091,-10869.296,22352.482,19025.112,-44783.039,-39806.244,3046.722,-15910.888,9863.512,-5110.771,0.0,50.73099999997066
6342,136002.564,91751.877,13487.87,-17099.509,25046.046,-10385.068,-19086.065,-10881.008,22368.151,19081.394,-44798.126,-39811.005,3049.694,-15884.759,9864.585,-5116.493,0.0,50.7390000000014
6343,135997.401,91738.488,13485.344,-17114.753,25038.134,-10394.634,-19048.402,-10874.28,22347.095,19033.226,-44788.448,-39796.678,3031.567,-15914.04,9864.518,-5100.825,0.0,50.74699999997392
6344,135993.065,91757.376,13488.965,-17106.997,25042.067,-10396.02,-19016.238,-10884.562,22368.195,19098.202,-44799.892,-39810.625,3055.931,-15870.521,9877.258,-5117.611,0.0,50.75500000000466
6345,135875.405,91762.673,13496.833,-17103.756,25047.387,-10389.27,-19139.911,-10865.183,22343.743,19012.997,-44777.697,-39804.97,3033.199,-15926.132,9870.128,-5111.732,0.0,50.76299999997718
6346,135911.369,91759.834,13484.517,-17109.903,25038.201,-10395.819,-18943.193,-10875.554,22375.571,19106.159,-44785.028,-39808.725,3075.332,-15857.333,9863.355,-5118.371,0.0,50.771000000007916
6347,135920.846,91753.71,13483.578,-17121.995,25032.032,-10405.408,-19220.243,-10859.573,22332.969,18990.422,-44780.759,-39812.033,3029.622,-15932.949,9859.734,-5109.832,0.0,50.77899999998044
6348,135897.288,91745.194,13472.022,-17131.45,25020.699,-10411.979,-18868.136,-10856.689,22360.775,19092.145,-44806.463,-39826.137,3069.297,-15854.204,9862.551,-5120.159,0.0,50.78699999995297
6349,135913.962,91740.388,13469.675,-17133.618,25016.899,-10419.512,-19273.328,-10844.888,22320.094,18979.649,-44792.27,-39812.123,3025.689,-15925.439,9860.561,-5120.248,0.0,50.7949999999837
6350,135935.8,91742.668,13461.204,-17138.044,25009.792,-10424.943,-18821.242,-10865.004,22351.923,19091.295,-44815.918,-39827.411,3060.334,-15851.969,9859.287,-5119.533,0.0,50.80299999995623
6351,135976.614,91755.252,13473.319,-17130.824,25021.526,-10419.556,-19344.317,-10872.783,22318.574,18974.485,-44798.126,-39823.656,3006.243,-15943.052,9854.079,-5114.973,0.0,50.81099999998696
6352,135951.2,91755.476,13468.602,-17137.217,25019.291,-10420.339,-18798.666,-10893.301,22350.828,19075.917,-44816.343,-39843.326,3041.268,-15883.597,9859.913,-5118.304,0.0,50.81899999995949
6353,135874.243,91767.948,13475.8,-17124.118,25029.103,-10412.94,-19362.132,-10891.826,22318.552,18971.982,-44802.351,-39837.782,2993.837,-15971.171,9864.428,-5114.683,0.0,50.82699999999022
6354,135809.713,91765.601,13472.492,-17131.07,25025.572,-10419.02,-18772.09,-10894.732,22352.527,19085.35,-44820.456,-39838.185,3033.735,-15887.195,9854.191,-5113.766,0.0,50.83499999996275
6355,135810.719,91777.492,13482.416,-17118.016,25039.631,-10402.725,-19375.386,-10878.393,22332.388,18992.97,-44797.12,-39813.151,3002.085,-15946.897,9859.176,-5110.481,0.0,50.84299999999348
6356,135794.402,91754.76,13465.54,-17141.687,25023.046,-10417.992,-18762.121,-10884.964,22360.685,19090.558,-44813.571,-39822.158,3042.743,-15876.064,9859.332,-5110.503,0.0,50.85099999996601
6357,135849.343,91784.086,13477.543,-17125.482,25038.849,-10405.363,-19347.514,-10870.078,22337.953,19007.074,-44800.786,-39815.855,3012.009,-15937.464,9856.471,-5116.828,0.0,50.85899999999674
6358,135856.138,91753.352,13463.596,-17155.12,25018.553,-10430.956,-18783.333,-10869.653,22361.646,19076.163,-44803.155,-39822.963,3052.064,-15872.689,9855.733,-5117.342,0.0,50.866999999969266
6359,135895.298,91776.71,13472.335,-17143.408,25030.489,-10418.036,-19321.071,-10863.171,22344.435,19005.867,-44784.603,-39817.778,3032.036,-15918.041,9863.825,-5130.038,0.0,50.875
6360,135890.068,91756.66,13465.317,-17161.736,25019.38,-10428.989,-18832.038,-10856.555,22356.014,19049.766,-44793.365,-39822.583,3055.796,-15877.45,9854.549,-5121.567,0.0,50.882999999972526
6361,135926.188,91784.6,13475.219,-17139.295,25033.462,-10411.219,-19274.803,-10851.615,22354.807,19027.951,-44785.363,-39816.28,3041.469,-15903.02,9858.259,-5125.434,0.0,50.89100000000326
6362,135915.012,91774.005,13471.151,-17149.197,25025.281,-10414.549,-18880.183,-10860.377,22353.086,19046.95,-44798.618,-39823.745,3041.111,-15888.872,9859.533,-5114.928,0.0,50.898999999975786
6363,135958.218,91818.776,13486.685,-17119.492,25044.928,-10393.181,-19206.362,-10870.838,22349.509,19044.782,-44811.224,-39833.58,3020.19,-15906.597,9866.865,-5117.007,0.0,50.90700000000652
6364,135934.637,91794.748,13482.349,-17133.998,25036.703,-10402.882,-18939.84,-10869.452,22356.17,19044.245,-44795.6,-39828.618,3023.096,-15908.452,9864.361,-5113.967,0.0,50.914999999979045
6365,135957.995,91812.562,13479.689,-17125.258,25040.391,-10398.188,-19128.69,-10878.929,22357.936,19063.132,-44808.766,-39845.069,3025.085,-15905.546,9857.298,-5117.588,0.0,50.92300000000978
6366,135951.558,91808.114,13478.616,-17132.858,25036.256,-10403.172,-19015.009,-10866.323,22345.531,19022.899,-44797.165,-39827.612,3019.162,-15924.366,9861.813,-5105.049,0.0,50.930999999982305
6367,135966.377,91825.995,13482.215,-17118.463,25045.241,-10391.639,-19050.213,-10868.402,22360.73,19078.086,-44816.946,-39834.184,3033.623,-15886.592,9857.32,-5117.79,0.0,50.93899999995483
6368,135967.36,91813.836,13481.209,-17127.874,25038.894,-10398.59,-19093.419,-10856.063,22349.375,19025.917,-44791.175,-39808.3,3021.71,-15916.253,9857.365,-5102.792,0.0,50.946999999985565
6369,135973.954,91802.392,13465.54,-17140.994,25023.314,-10411.465,-18977.324,-10878.259,22369.514,19098.984,-44809.347,-39833.245,3046.14,-15870.074,9855.197,-5118.706,0.0,50.95499999995809
6370,135981.598,91806.393,13469.34,-17140.927,25027.181,-10409.789,-19180.792,-10860.579,22335.428,18997.664,-44791.823,-39819.029,3013.797,-15931.161,9859.042,-5115.711,0.0,50.962999999988824
6371,135996.418,91823.805,13475.956,-17135.339,25037.53,-10402.032,-18915.276,-10858.857,22372.152,19107.277,-44798.059,-39826.584,3063.24,-15857.087,9864.518,-5121.254,0.0,50.97099999996135
6372,136006.23,91825.615,13480.047,-17132.322,25042.067,-10396.243,-19255.871,-10847.056,22348.235,19006.381,-44770.455,-39807.965,3032.014,-15919.874,9858.55,-5112.984,0.0,50.978999999992084
6373,135997.692,91813.791,13463.663,-17145.8,25023.001,-10407.643,-18856.267,-10869.005,22374.521,19105.914,-44796.763,-39823.321,3061.876,-15851.41,9856.605,-5117.588,0.0,50.98699999996461
6374,136009.002,91825.571,13475.599,-17139.698,25031.987,-10401.965,-19308.063,-10861.942,22327.917,18977.279,-44789.811,-39825.981,3000.632,-15942.203,9861.277,-5117.7,0.0,50.99499999999534
6375,135988.572,91822.129,13466.121,-17151.768,25024.41,-10413.968,-18797.549,-10881.41,22364.776,19099.297,-44810.487,-39842.297,3039.346,-15862.877,9856.695,-5128.541,0.0,51.00299999996787
6376,135987.499,91833.863,13474.593,-17144.839,25037.351,-10401.876,-19336.137,-10881.075,22324.632,18987.293,-44804.988,-39842.364,2985.523,-15957.022,9868.295,-5122.483,0.0,51.0109999999986
6377,135989.287,91834.556,13471.754,-17146.068,25035.988,-10400.289,-18750.968,-10885.389,22363.412,19106.07,-44824.367,-39855.954,3029.645,-15884.044,9858.818,-5125.367,0.0,51.01899999997113
6378,136007.482,91849.129,13475.777,-17131.316,25039.631,-10393.427,-19345.725,-10874.571,22336.97,19006.404,-44798.909,-39841.649,2995.558,-15956.195,9865.188,-5113.654,0.0,51.02700000000186
6379,136009.963,91843.676,13471.441,-17142.715,25028.321,-10405.944,-18760.646,-10876.649,22363.367,19103.097,-44813.191,-39853.339,3037.714,-15881.049,9864.697,-5121.679,0.0,51.03499999997439
6380,136026.682,91862.25,13481.656,-17121.593,25043.677,-10383.257,-19365.015,-10854.924,22342.558,19015.322,-44791.354,-39828.439,3008.88,-15931.407,9863.78,-5113.945,0.0,51.04300000000512
6381,135993.646,91845.061,13476.269,-17138.424,25036.345,-10395.305,-18769.743,-10846.385,22372.152,19107.545,-44800.495,-39825.914,3051.013,-15854.182,9867.021,-5108.514,0.0,51.05099999997765
6382,135996.306,91850.001,13480.337,-17129.729,25048.08,-10386.163,-19324.558,-10847.056,22351.968,19039.842,-44792.114,-39822.471,3021.71,-15911.715,9865.144,-5112.76,0.0,51.05900000000838
6383,135970.311,91844.748,13471.598,-17140.167,25036.77,-10394.88,-18788.809,-10846.81,22372.912,19105.399,-44797.456,-39824.215,3049.426,-15861.759,9862.797,-5102.836,0.0,51.06699999998091
6384,135999.994,91866.676,13481.008,-17122.062,25048.348,-10383.525,-19290.897,-10850.431,22358.159,19053.365,-44793.455,-39824.394,3016.658,-15905.01,9868.25,-5105.72,0.0,51.074999999953434
6385,135986.695,91837.596,13465.496,-17148.37,25026.377,-10410.325,-18846.611,-10857.628,22369.715,19084.635,-44791.309,-39824.304,3031.858,-15873.65,9861.254,-5100.914,0.0,51.08299999998417
6386,136034.795,91870.364,13477.409,-17126.979,25039.81,-10387.236,-19240.695,-10866.099,22352.393,19052.135,-44797.947,-39844.98,3011.272,-15912.654,9861.612,-5107.083,0.0,51.09099999995669
6387,136026.57,91850.582,13474.503,-17147.23,25026.265,-10410.794,-18910.09,-10866.546,22363.01,19064.451,-44783.799,-39832.731,3025.063,-15898.55,9858.058,-5108.491,0.0,51.09899999998743
6388,136047.469,91863.703,13480.561,-17133.752,25037.463,-10400.736,-19172.924,-10871.754,22365.424,19075.068,-44796.852,-39836.397,3023.766,-15902.394,9863.288,-5115.644,0.0,51.10699999995995
6389,136038.305,91852.996,13480.024,-17143.855,25030.042,-10412.873,-18986.689,-10864.468,22358.808,19048.447,-44790.437,-39823.187,3023.051,-15914.531,9857.969,-5109.005,0.0,51.11499999999069
6390,136038.931,91871.034,13485.791,-17124.23,25036.569,-10406.905,-19101.242,-10871.576,22372.196,19087.049,-44800.898,-39831.367,3039.167,-15891.554,9857.41,-5118.147,0.0,51.12299999996321
